date,permno,prc,ret,vol,shrout,bid,ask,cfacpr,cfacshr,ticker,prc_abs,prc_adj,shrout_adj,market_cap_adj,spread
2024-05-06,10107,413.54001,0.016918,16857312.0,7432306.0,413.57999,413.64999,1.0,1.0,AVGO,413.54001,413.54001,7432306.0,3073555897.56306,0.06999999999999318
2024-05-07,10107,409.34,-0.010156,19807119.0,7432306.0,409.14999,409.26999,1.0,1.0,AVGO,409.34,409.34,7432306.0,3042340138.04,0.12000000000000455
2024-05-08,10107,410.54001,0.002932,11724973.0,7432306.0,410.45999,410.51999,1.0,1.0,AVGO,410.54001,410.54001,7432306.0,3051258979.56306,0.060000000000002274
2024-05-09,10107,412.32001,0.004336,14613427.0,7432306.0,412.28,412.35001,1.0,1.0,AVGO,412.32001,412.32001,7432306.0,3064488484.24306,0.07001000000002477
2024-05-10,10107,414.73999,0.005869,13320219.0,7432306.0,414.60999,414.70999,1.0,1.0,AVGO,414.73999,414.73999,7432306.0,3082474516.11694,0.10000000000002274
2024-05-13,10107,413.72,-0.002459,15321588.0,7432306.0,413.75,413.78,1.0,1.0,AVGO,413.72,413.72,7432306.0,3074893638.32,0.029999999999972715
2024-05-14,10107,416.56,0.006865,14994036.0,7432306.0,416.41,416.48999,1.0,1.0,AVGO,416.56,416.56,7432306.0,3096001387.36,0.07998999999995249
2024-05-15,10107,423.07999,0.017452,22043212.0,7432306.0,423.14001,423.17999,1.0,1.0,AVGO,423.07999,423.07999,7432306.0,3144459948.15694,0.03997999999995727
2024-05-16,10107,420.98999,-0.00494,17363996.0,7432306.0,420.89999,420.95999,1.0,1.0,AVGO,420.98999,420.98999,7432306.0,3128926428.61694,0.060000000000002274
2024-05-17,10107,420.20999,-0.001853,15230616.0,7432306.0,420.23999,420.35001,1.0,1.0,AVGO,420.20999,420.20999,7432306.0,3123129229.93694,0.11002000000001999
2024-05-20,10107,425.34,0.012208,16205883.0,7432306.0,425.41,425.42999,1.0,1.0,AVGO,425.34,425.34,7432306.0,3161257034.04,0.019989999999950214
2024-05-21,10107,429.04001,0.008699,21286679.0,7432306.0,429.04001,429.07001,1.0,1.0,AVGO,429.04001,429.04001,7432306.0,3188756640.56306,0.03000000000002956
2024-05-22,10107,430.51999,0.00345,17917318.0,7432306.0,430.51999,430.54999,1.0,1.0,AVGO,430.51999,430.51999,7432306.0,3199756304.79694,0.029999999999972715
2024-05-23,10107,427.0,-0.008176,17001775.0,7432306.0,427.01001,427.14999,1.0,1.0,AVGO,427.0,427.0,7432306.0,3173594662.0,0.13997999999998
2024-05-24,10107,430.16,0.0074,11750822.0,7432306.0,430.10999,430.17999,1.0,1.0,AVGO,430.16,430.16,7432306.0,3197080748.96,0.06999999999999318
2024-05-28,10107,430.32001,0.000372,15481467.0,7432306.0,430.29999,430.32999,1.0,1.0,AVGO,430.32001,430.32001,7432306.0,3198269992.24306,0.03000000000002956
2024-05-29,10107,429.17001,-0.002672,15305176.0,7432306.0,429.38,429.51001,1.0,1.0,AVGO,429.17001,429.17001,7432306.0,3189722840.34306,0.13001000000002705
2024-05-30,10107,414.67001,-0.033786,27947098.0,7432306.0,414.63,414.69,1.0,1.0,AVGO,414.67001,414.67001,7432306.0,3081954403.34306,0.060000000000002274
2024-05-31,10107,415.13,0.001109,47360578.0,7432306.0,415.26001,415.32999,1.0,1.0,AVGO,415.13,415.13,7432306.0,3085373189.7799997,0.06997999999998683
2024-06-03,10107,413.51999,-0.003878,17292784.0,7432306.0,413.62,413.66,1.0,1.0,AVGO,413.51999,413.51999,7432306.0,3073407102.79694,0.040000000000020464
2024-06-04,10107,416.07001,0.006167,14512417.0,7432306.0,416.04001,416.07999,1.0,1.0,AVGO,416.07001,416.07001,7432306.0,3092359631.74306,0.039980000000014115
2024-06-05,10107,424.01001,0.019083,16838154.0,7432306.0,424.0,424.07999,1.0,1.0,AVGO,424.01001,424.01001,7432306.0,3151372141.38306,0.07999000000000933
2024-06-06,10107,424.51999,0.001203,14760086.0,7432306.0,424.44,424.51001,1.0,1.0,AVGO,424.51999,424.51999,7432306.0,3155162468.79694,0.07001000000002477
2024-06-07,10107,423.85001,-0.001578,13542338.0,7432306.0,423.79999,423.85001,1.0,1.0,AVGO,423.85001,423.85001,7432306.0,3150182972.42306,0.05002000000001772
2024-06-10,10107,427.87,0.009484,13894569.0,7432306.0,427.89001,427.92999,1.0,1.0,AVGO,427.87,427.87,7432306.0,3180060768.2200003,0.03997999999995727
2024-06-11,10107,432.67999,0.011242,14442965.0,7432306.0,432.64999,432.73001,1.0,1.0,AVGO,432.67999,432.67999,7432306.0,3215810085.75694,0.08001999999999043
2024-06-12,10107,441.06,0.019368,22158443.0,7432306.0,441.01001,441.07999,1.0,1.0,AVGO,441.06,441.06,7432306.0,3278092884.36,0.06997999999998683
2024-06-13,10107,441.57999,0.001179,15844702.0,7432306.0,441.22,441.39999,1.0,1.0,AVGO,441.57999,441.57999,7432306.0,3281957609.15694,0.17998999999997523
2024-06-14,10107,442.57001,0.002242,13495309.0,7432306.0,442.54001,442.60001,1.0,1.0,AVGO,442.57001,442.57001,7432306.0,3289315740.74306,0.060000000000002274
2024-06-17,10107,448.37,0.013105,20678207.0,7432306.0,448.35999,448.47,1.0,1.0,AVGO,448.37,448.37,7432306.0,3332423041.2200003,0.11001000000004524
2024-06-18,10107,446.34,-0.004528,16979593.0,7432306.0,446.32001,446.5,1.0,1.0,AVGO,446.34,446.34,7432306.0,3317335460.04,0.17998999999997523
2024-06-20,10107,445.70001,-0.001434,19616599.0,7432306.0,445.75,445.82001,1.0,1.0,AVGO,445.70001,445.70001,7432306.0,3312578858.5230603,0.07001000000002477
2024-06-21,10107,449.78,0.009154,34288741.0,7432306.0,449.73001,450.06,1.0,1.0,AVGO,449.78,449.78,7432306.0,3342902592.68,0.32999000000000933
2024-06-24,10107,447.67001,-0.004691,15751623.0,7432306.0,447.73001,447.81,1.0,1.0,AVGO,447.67001,447.67001,7432306.0,3327220501.34306,0.07999000000000933
2024-06-25,10107,450.95001,0.007327,16611044.0,7432306.0,450.87,450.94,1.0,1.0,AVGO,450.95001,450.95001,7432306.0,3351598465.0230603,0.06999999999999318
2024-06-26,10107,452.16,0.002683,16422472.0,7432306.0,452.07999,452.12,1.0,1.0,AVGO,452.16,452.16,7432306.0,3360591480.96,0.040009999999995216
2024-06-27,10107,452.85001,0.001526,14663990.0,7432306.0,452.82999,452.85001,1.0,1.0,AVGO,452.85001,452.85001,7432306.0,3365719846.42306,0.02001999999998816
2024-06-28,10107,446.95001,-0.013029,28013073.0,7434000.0,446.76999,446.82999,1.0,1.0,AVGO,446.95001,446.95001,7434000.0,3322626374.34,0.060000000000002274
2024-07-01,10107,456.73001,0.021882,17444696.0,7434000.0,456.59,456.67001,1.0,1.0,AVGO,456.73001,456.73001,7434000.0,3395330894.34,0.08001000000001568
2024-07-02,10107,459.28,0.005583,13899176.0,7434000.0,459.35999,459.42999,1.0,1.0,AVGO,459.28,459.28,7434000.0,3414287520.0,0.06999999999999318
2024-07-03,10107,460.76999,0.003244,9811535.0,7434000.0,460.34,460.78,1.0,1.0,AVGO,460.76999,460.76999,7434000.0,3425364105.66,0.4399999999999977
2024-07-05,10107,467.56,0.014736,15907319.0,7434000.0,467.39001,467.54001,1.0,1.0,AVGO,467.56,467.56,7434000.0,3475841040.0,0.14999999999997726
2024-07-08,10107,466.23999,-0.002823,12822151.0,7434000.0,466.23001,466.29001,1.0,1.0,AVGO,466.23999,466.23999,7434000.0,3466028085.66,0.060000000000002274
2024-07-09,10107,459.54001,-0.01437,17060355.0,7434000.0,459.53,459.54001,1.0,1.0,AVGO,459.54001,459.54001,7434000.0,3416220434.34,0.010010000000022501
2024-07-10,10107,466.25,0.014602,18050893.0,7434000.0,466.06,466.32001,1.0,1.0,AVGO,466.25,466.25,7434000.0,3466102500.0,0.2600100000000225
2024-07-11,10107,454.70001,-0.024772,22872453.0,7434000.0,454.66,454.73001,1.0,1.0,AVGO,454.70001,454.70001,7434000.0,3380239874.34,0.07000999999996793
2024-07-12,10107,453.54999,-0.002529,16133013.0,7434000.0,453.76001,453.89001,1.0,1.0,AVGO,453.54999,453.54999,7434000.0,3371690625.66,0.12999999999999545
2024-07-15,10107,453.95999,0.000904,14319416.0,7434000.0,454.03,454.12,1.0,1.0,AVGO,453.95999,453.95999,7434000.0,3374738565.66,0.09000000000003183
2024-07-16,10107,449.51999,-0.009781,17030807.0,7434000.0,449.48999,449.53,1.0,1.0,AVGO,449.51999,449.51999,7434000.0,3341731605.66,0.040009999999995216
2024-07-17,10107,443.51999,-0.013348,21710866.0,7434000.0,443.5,443.56,1.0,1.0,AVGO,443.51999,443.51999,7434000.0,3297127605.66,0.060000000000002274
2024-07-18,10107,440.37,-0.007102,20619085.0,7434000.0,440.34,440.44,1.0,1.0,AVGO,440.37,440.37,7434000.0,3273710580.0,0.10000000000002274
2024-07-19,10107,437.10999,-0.007403,20769791.0,7434000.0,437.10001,437.20001,1.0,1.0,AVGO,437.10999,437.10999,7434000.0,3249475665.66,0.10000000000002274
2024-07-22,10107,442.94,0.013338,15703549.0,7434000.0,442.85999,442.89999,1.0,1.0,AVGO,442.94,442.94,7434000.0,3292815960.0,0.040000000000020464
2024-07-23,10107,444.85001,0.004312,13052351.0,7434000.0,444.81,444.85001,1.0,1.0,AVGO,444.85001,444.85001,7434000.0,3307014974.34,0.040009999999995216
2024-07-24,10107,428.89999,-0.035855,26621647.0,7434000.0,428.94,428.98999,1.0,1.0,AVGO,428.89999,428.89999,7434000.0,3188442525.66,0.04998999999997977
2024-07-25,10107,418.39999,-0.024481,29512557.0,7433038.0,418.39001,418.39999,1.0,1.0,AVGO,418.39999,418.39999,7433038.0,3109983024.86962,0.009979999999984557
2024-07-26,10107,425.26999,0.01642,23416105.0,7433038.0,425.29999,425.48001,1.0,1.0,AVGO,425.26999,425.26999,7433038.0,3161047995.9296203,0.18002000000001317
2024-07-29,10107,426.73001,0.003433,14967564.0,7433038.0,426.79999,426.81,1.0,1.0,AVGO,426.73001,426.73001,7433038.0,3171900380.0703797,0.010010000000022501
2024-07-30,10107,422.92001,-0.008928,32031560.0,7433038.0,422.45001,422.59,1.0,1.0,AVGO,422.92001,422.92001,7433038.0,3143580505.29038,0.13998999999995476
2024-07-31,10107,418.35001,-0.010806,42411431.0,7433038.0,418.22,418.35001,1.0,1.0,AVGO,418.35001,418.35001,7433038.0,3109611521.63038,0.1300099999999702
2024-08-01,10107,417.10999,-0.002964,30541492.0,7433038.0,417.04999,417.10999,1.0,1.0,AVGO,417.10999,417.10999,7433038.0,3100394405.84962,0.060000000000002274
2024-08-02,10107,408.48999,-0.020666,29078076.0,7433038.0,408.45999,408.5,1.0,1.0,AVGO,408.48999,408.48999,7433038.0,3036321618.28962,0.040009999999995216
2024-08-05,10107,395.14999,-0.032657,40255236.0,7433038.0,395.25,395.32001,1.0,1.0,AVGO,395.14999,395.14999,7433038.0,2937164891.36962,0.07001000000002477
2024-08-06,10107,399.60999,0.011287,24612950.0,7433038.0,399.41,399.44,1.0,1.0,AVGO,399.60999,399.60999,7433038.0,2970316240.84962,0.029999999999972715
2024-08-07,10107,398.42999,-0.002953,20509096.0,7433038.0,398.26001,398.38,1.0,1.0,AVGO,398.42999,398.42999,7433038.0,2961545256.0096197,0.11998999999997295
2024-08-08,10107,402.69,0.010692,20069294.0,7433038.0,402.92999,402.95999,1.0,1.0,AVGO,402.69,402.69,7433038.0,2993210072.22,0.03000000000002956
2024-08-09,10107,406.01999,0.008269,19195314.0,7433038.0,406.01999,406.19,1.0,1.0,AVGO,406.01999,406.01999,7433038.0,3017962014.4296203,0.17000999999999067
2024-08-12,10107,406.81,0.001946,16679078.0,7433038.0,406.92001,406.95999,1.0,1.0,AVGO,406.81,406.81,7433038.0,3023834188.78,0.039980000000014115
2024-08-13,10107,414.01001,0.017699,19322150.0,7433038.0,413.97,414.01999,1.0,1.0,AVGO,414.01001,414.01001,7433038.0,3077352136.71038,0.04998999999997977
2024-08-14,10107,416.85999,0.006884,18220088.0,7433038.0,416.60999,416.70999,1.0,1.0,AVGO,416.85999,416.85999,7433038.0,3098536146.34962,0.10000000000002274
2024-08-15,10107,421.03,0.011803,20617953.0,7433038.0,421.04999,421.10001,1.0,1.0,AVGO,421.03,421.03,7433038.0,3129531989.14,0.05002000000001772
2024-08-16,10107,418.47,-0.00608,22701253.0,7433038.0,418.54001,418.59,1.0,1.0,AVGO,418.47,418.47,7433038.0,3110503411.86,0.04998999999997977
2024-08-19,10107,421.53,0.007312,15139179.0,7433038.0,421.51001,421.53,1.0,1.0,AVGO,421.53,421.53,7433038.0,3133248508.14,0.019989999999950214
2024-08-20,10107,424.79999,0.007757,16372327.0,7433038.0,424.85999,424.87,1.0,1.0,AVGO,424.79999,424.79999,7433038.0,3157554468.0696197,0.010010000000022501
2024-08-21,10107,424.14001,-0.001554,15934768.0,7433038.0,423.97,424.07001,1.0,1.0,AVGO,424.14001,424.14001,7433038.0,3152648811.65038,0.10000999999999749
2024-08-22,10107,415.54999,-0.020253,19242772.0,7433038.0,415.62,415.67001,1.0,1.0,AVGO,415.54999,415.54999,7433038.0,3088798866.5696197,0.05000999999998612
2024-08-23,10107,416.79001,0.002984,18372523.0,7433038.0,416.57999,416.64999,1.0,1.0,AVGO,416.79001,416.79001,7433038.0,3098015982.35038,0.06999999999999318
2024-08-26,10107,413.48999,-0.007918,13035184.0,7433038.0,413.60999,413.63,1.0,1.0,AVGO,413.48999,413.48999,7433038.0,3073486808.28962,0.020010000000013406
2024-08-27,10107,413.84,0.000846,13375324.0,7433038.0,413.82999,413.85999,1.0,1.0,AVGO,413.84,413.84,7433038.0,3076088445.9199996,0.029999999999972715
2024-08-28,10107,410.60001,-0.007829,14752763.0,7433038.0,410.57001,410.73999,1.0,1.0,AVGO,410.60001,410.60001,7433038.0,3052005477.13038,0.16997999999995272
2024-08-29,10107,413.12,0.006137,16882720.0,7433038.0,413.10999,413.17999,1.0,1.0,AVGO,413.12,413.12,7433038.0,3070736658.56,0.06999999999999318
2024-08-30,10107,417.14001,0.009731,24055056.0,7433038.0,416.84,417.14001,1.0,1.0,AVGO,417.14001,417.14001,7433038.0,3100617545.65038,0.30001000000004296
2024-09-03,10107,409.44,-0.018459,20081838.0,7433038.0,409.51001,409.56,1.0,1.0,AVGO,409.44,409.44,7433038.0,3043383078.72,0.04998999999997977
2024-09-04,10107,408.89999,-0.001319,15002927.0,7433038.0,408.76001,408.79999,1.0,1.0,AVGO,408.89999,408.89999,7433038.0,3039369163.86962,0.03997999999995727
2024-09-05,10107,408.39001,-0.001247,14005315.0,7433038.0,408.35999,408.41,1.0,1.0,AVGO,408.39001,408.39001,7433038.0,3035578463.15038,0.050010000000042965
2024-09-06,10107,401.70001,-0.016381,19475423.0,7433038.0,401.72,401.82999,1.0,1.0,AVGO,401.70001,401.70001,7433038.0,2985851438.9303803,0.10998999999998205
2024-09-09,10107,405.72,0.010007,15152874.0,7433038.0,405.70999,405.72,1.0,1.0,AVGO,405.72,405.72,7433038.0,3015732177.36,0.010010000000022501
2024-09-10,10107,414.20001,0.020901,19396521.0,7433038.0,414.20001,414.23999,1.0,1.0,AVGO,414.20001,414.20001,7433038.0,3078764413.9303803,0.03997999999995727
2024-09-11,10107,423.04001,0.021342,19102731.0,7433038.0,422.92999,422.94,1.0,1.0,AVGO,423.04001,423.04001,7433038.0,3144472469.85038,0.010010000000022501
2024-09-12,10107,427.0,0.009361,17253430.0,7433038.0,427.0,427.09,1.0,1.0,AVGO,427.0,427.0,7433038.0,3173907226.0,0.08999999999997499
2024-09-13,10107,430.59,0.008407,15770766.0,7433038.0,430.57001,430.63,1.0,1.0,AVGO,430.59,430.59,7433038.0,3200591832.4199996,0.05998999999997068
2024-09-16,10107,431.34,0.001742,13726339.0,7433038.0,431.35999,431.45999,1.0,1.0,AVGO,431.34,431.34,7433038.0,3206166610.9199996,0.10000000000002274
2024-09-17,10107,435.14999,0.008833,18720809.0,7433038.0,435.13,435.17001,1.0,1.0,AVGO,435.14999,435.14999,7433038.0,3234486411.36962,0.040009999999995216
2024-09-18,10107,430.81,-0.009974,18706906.0,7433038.0,430.76001,430.85999,1.0,1.0,AVGO,430.81,430.81,7433038.0,3202227100.78,0.09997999999995955
2024-09-19,10107,438.69,0.018291,21522774.0,7433038.0,438.59,438.69,1.0,1.0,AVGO,438.69,438.69,7433038.0,3260799440.22,0.10000000000002274
2024-09-20,10107,435.26999,-0.007796,54918188.0,7433038.0,435.20001,435.28,1.0,1.0,AVGO,435.26999,435.26999,7433038.0,3235378375.9296203,0.07998999999995249
2024-09-23,10107,433.51001,-0.004043,15030763.0,7433038.0,433.37,433.38,1.0,1.0,AVGO,433.51001,433.51001,7433038.0,3222296377.71038,0.009999999999990905
2024-09-24,10107,429.17001,-0.010011,16856994.0,7433038.0,429.29999,429.32999,1.0,1.0,AVGO,429.17001,429.17001,7433038.0,3190036992.79038,0.03000000000002956
2024-09-25,10107,432.10999,0.00685,13285870.0,7433038.0,432.03,432.04001,1.0,1.0,AVGO,432.10999,432.10999,7433038.0,3211889975.84962,0.010010000000022501
2024-09-26,10107,431.31,-0.001851,14330814.0,7433038.0,431.29999,431.34,1.0,1.0,AVGO,431.31,431.31,7433038.0,3205943619.78,0.040009999999995216
2024-09-27,10107,428.01999,-0.007628,15980709.0,7433038.0,427.87,428.03,1.0,1.0,AVGO,428.01999,428.01999,7433038.0,3181488850.4296203,0.15999999999996817
2024-09-30,10107,430.29999,0.005327,16727427.0,7434436.0,430.14001,430.32999,1.0,1.0,AVGO,430.29999,430.29999,7434436.0,3199037736.45564,0.18997999999999138
2024-10-01,10107,420.69,-0.022333,18938781.0,7434436.0,420.64999,420.73999,1.0,1.0,AVGO,420.69,420.69,7434436.0,3127592880.84,0.08999999999997499
2024-10-02,10107,417.13,-0.008462,16315283.0,7434436.0,417.12,417.13,1.0,1.0,AVGO,417.13,417.13,7434436.0,3101126288.68,0.009999999999990905
2024-10-03,10107,416.54001,-0.001414,13537953.0,7434436.0,416.42001,416.53,1.0,1.0,AVGO,416.54001,416.54001,7434436.0,3096740045.78436,0.10998999999998205
2024-10-04,10107,416.06,-0.001152,19077845.0,7434436.0,416.01999,416.10999,1.0,1.0,AVGO,416.06,416.06,7434436.0,3093171442.16,0.08999999999997499
2024-10-07,10107,409.54001,-0.015671,20673822.0,7434436.0,409.54001,409.66,1.0,1.0,AVGO,409.54001,409.54001,7434436.0,3044698993.78436,0.1199900000000298
2024-10-08,10107,414.70999,0.012624,19076113.0,7434436.0,414.78,414.84,1.0,1.0,AVGO,414.70999,414.70999,7434436.0,3083134879.21564,0.060000000000002274
2024-10-09,10107,417.45999,0.006631,14870744.0,7434436.0,417.39999,417.45999,1.0,1.0,AVGO,417.45999,417.45999,7434436.0,3103579578.21564,0.060000000000002274
2024-10-10,10107,415.84,-0.003881,13729805.0,7434436.0,415.79001,416.0,1.0,1.0,AVGO,415.84,415.84,7434436.0,3091535866.24,0.20999000000000478
2024-10-11,10107,416.32001,0.001154,14045649.0,7434436.0,416.26999,416.39001,1.0,1.0,AVGO,416.32001,416.32001,7434436.0,3095104469.8643603,0.1200200000000109
2024-10-14,10107,419.14001,0.006774,16568744.0,7434436.0,419.12,419.32001,1.0,1.0,AVGO,419.14001,419.14001,7434436.0,3116069579.3843603,0.20001000000002023
2024-10-15,10107,418.73999,-0.000954,18754075.0,7434436.0,418.69,418.85001,1.0,1.0,AVGO,418.73999,418.73999,7434436.0,3113095656.29564,0.16000999999999976
2024-10-16,10107,416.12,-0.006257,15384950.0,7434436.0,416.06,416.10001,1.0,1.0,AVGO,416.12,416.12,7434436.0,3093617508.32,0.040009999999995216
2024-10-17,10107,416.72,0.001442,14730457.0,7434436.0,416.72,416.87,1.0,1.0,AVGO,416.72,416.72,7434436.0,3098078169.92,0.14999999999997726
2024-10-18,10107,418.16,0.003456,17054585.0,7434436.0,418.09,418.17001,1.0,1.0,AVGO,418.16,418.16,7434436.0,3108783757.76,0.08001000000001568
2024-10-21,10107,418.78,0.001483,14102074.0,7434436.0,418.82999,418.89999,1.0,1.0,AVGO,418.78,418.78,7434436.0,3113393108.08,0.06999999999999318
2024-10-22,10107,427.51001,0.020846,25273568.0,7434436.0,427.45999,427.51001,1.0,1.0,AVGO,427.51001,427.51001,7434436.0,3178295808.70436,0.05002000000001772
2024-10-23,10107,424.60001,-0.006807,19499792.0,7434436.0,424.62,424.64999,1.0,1.0,AVGO,424.60001,424.60001,7434436.0,3156661599.94436,0.029989999999997963
2024-10-24,10107,424.73001,0.000306,13513603.0,7434881.0,424.70999,424.79001,1.0,1.0,AVGO,424.73001,424.73001,7434881.0,3157817081.47881,0.08001999999999043
2024-10-25,10107,428.14999,0.008052,17042356.0,7434881.0,428.14001,428.32001,1.0,1.0,AVGO,428.14999,428.14999,7434881.0,3183244225.80119,0.18000000000000682
2024-10-28,10107,426.59,-0.003644,14734257.0,7434881.0,426.39999,426.73001,1.0,1.0,AVGO,426.59,426.59,7434881.0,3171645885.79,0.33001999999999043
2024-10-29,10107,431.95001,0.012565,17537160.0,7434881.0,431.95001,431.95999,1.0,1.0,AVGO,431.95001,431.95001,7434881.0,3211496922.29881,0.009979999999984557
2024-10-30,10107,432.53,0.001343,29367685.0,7434881.0,433.51001,433.63,1.0,1.0,AVGO,432.53,432.53,7434881.0,3215809078.93,0.11998999999997295
2024-10-31,10107,406.35001,-0.060528,53273456.0,7434881.0,406.29999,406.32999,1.0,1.0,AVGO,406.35001,406.35001,7434881.0,3021163968.69881,0.03000000000002956
2024-11-01,10107,410.37,0.009893,24048819.0,7434881.0,410.03,410.28,1.0,1.0,AVGO,410.37,410.37,7434881.0,3051052115.9700003,0.25
2024-11-04,10107,408.45999,-0.004654,19525749.0,7434881.0,408.67001,408.70999,1.0,1.0,AVGO,408.45999,408.45999,7434881.0,3036851418.91119,0.039980000000014115
2024-11-05,10107,411.45999,0.007345,17456111.0,7434881.0,411.48001,411.5,1.0,1.0,AVGO,411.45999,411.45999,7434881.0,3059156061.91119,0.019990000000007058
2024-11-06,10107,420.17999,0.021193,26407190.0,7434881.0,420.17999,420.20999,1.0,1.0,AVGO,420.17999,420.17999,7434881.0,3123988224.2311897,0.03000000000002956
2024-11-07,10107,425.42999,0.012495,19720232.0,7434881.0,425.51001,425.66,1.0,1.0,AVGO,425.42999,425.42999,7434881.0,3163021349.4811897,0.1499900000000025
2024-11-08,10107,422.54001,-0.006793,16778435.0,7434881.0,422.85001,422.92999,1.0,1.0,AVGO,422.54001,422.54001,7434881.0,3141534692.08881,0.07997999999997774
2024-11-11,10107,418.01001,-0.010721,24331439.0,7434881.0,418.17999,418.19,1.0,1.0,AVGO,418.01001,418.01001,7434881.0,3107854681.15881,0.010010000000022501
2024-11-12,10107,423.03,0.012009,19230383.0,7434881.0,423.0,423.10001,1.0,1.0,AVGO,423.03,423.03,7434881.0,3145177709.43,0.10000999999999749
2024-11-13,10107,425.20001,0.00513,21308759.0,7434881.0,425.26999,425.32999,1.0,1.0,AVGO,425.20001,425.20001,7434881.0,3161311475.54881,0.060000000000002274
2024-11-14,10107,426.89001,0.003975,30050921.0,7434881.0,426.67001,426.73001,1.0,1.0,AVGO,426.89001,426.89001,7434881.0,3173876424.4388103,0.060000000000002274
2024-11-15,10107,415.0,-0.027853,28777331.0,7434881.0,414.79001,415.07001,1.0,1.0,AVGO,415.0,415.0,7434881.0,3085475615.0,0.28000000000002956
2024-11-18,10107,415.76001,0.001831,24618460.0,7434881.0,415.76001,415.79999,1.0,1.0,AVGO,415.76001,415.76001,7434881.0,3091126198.90881,0.03997999999995727
2024-11-19,10107,417.79001,0.004883,17963152.0,7434881.0,417.59,417.69,1.0,1.0,AVGO,417.79001,417.79001,7434881.0,3106219007.33881,0.10000000000002274
2024-11-20,10107,415.48999,-0.005505,19081356.0,7434881.0,415.39001,415.42001,1.0,1.0,AVGO,415.48999,415.48999,7434881.0,3089118632.34119,0.029999999999972715
2024-11-21,10107,412.87,-0.004308,20578044.0,7434881.0,412.81,412.87,1.0,1.0,AVGO,412.87,412.87,7434881.0,3069639318.4700003,0.060000000000002274
2024-11-22,10107,417.0,0.010003,24636831.0,7434881.0,416.76001,417.01999,1.0,1.0,AVGO,417.0,417.0,7434881.0,3100345377.0,0.25997999999998456
2024-11-25,10107,418.79001,0.004293,27587928.0,7434881.0,418.78,418.85001,1.0,1.0,AVGO,418.79001,418.79001,7434881.0,3113653888.33881,0.07001000000002477
2024-11-26,10107,427.98999,0.021968,23269477.0,7434881.0,427.67999,427.75,1.0,1.0,AVGO,427.98999,427.98999,7434881.0,3182054644.84119,0.07001000000002477
2024-11-27,10107,422.98999,-0.011683,18165022.0,7434881.0,422.84,423.0,1.0,1.0,AVGO,422.98999,422.98999,7434881.0,3144880239.84119,0.160000000000025
2024-11-29,10107,423.45999,0.001111,16824185.0,7434881.0,423.45001,423.66,1.0,1.0,AVGO,423.45999,423.45999,7434881.0,3148374633.91119,0.20999000000000478
2024-12-02,10107,430.98001,0.017759,20060790.0,7434881.0,430.94,430.97,1.0,1.0,AVGO,430.98001,430.98001,7434881.0,3204285087.72881,0.03000000000002956
2024-12-03,10107,431.20001,0.00051,18153847.0,7434881.0,431.10999,431.16,1.0,1.0,AVGO,431.20001,431.20001,7434881.0,3205920761.54881,0.050010000000042965
2024-12-04,10107,437.42001,0.014425,25795196.0,7434881.0,437.23999,437.32001,1.0,1.0,AVGO,437.42001,437.42001,7434881.0,3252165721.3688097,0.08002000000004728
2024-12-05,10107,442.62,0.011888,21529986.0,7434881.0,442.64001,442.70999,1.0,1.0,AVGO,442.62,442.62,7434881.0,3290827028.2200003,0.06997999999998683
2024-12-06,10107,443.57001,0.002146,18679782.0,7434881.0,443.51999,443.54999,1.0,1.0,AVGO,443.57001,443.57001,7434881.0,3297890239.5188103,0.029999999999972715
2024-12-09,10107,446.01999,0.005523,18864847.0,7434881.0,445.89999,446.01001,1.0,1.0,AVGO,446.01999,446.01999,7434881.0,3316105549.27119,0.11002000000001999
2024-12-10,10107,443.32999,-0.006031,18343169.0,7434881.0,443.44,443.48999,1.0,1.0,AVGO,443.32999,443.32999,7434881.0,3296105719.3811903,0.04998999999997977
2024-12-11,10107,448.98999,0.012767,19079666.0,7434881.0,448.91,449.0,1.0,1.0,AVGO,448.98999,448.98999,7434881.0,3338187145.84119,0.08999999999997499
2024-12-12,10107,449.56,0.00127,20606737.0,7434881.0,449.31,449.42001,1.0,1.0,AVGO,449.56,449.56,7434881.0,3342425102.36,0.1100099999999884
2024-12-13,10107,447.26999,-0.005094,20000538.0,7434881.0,447.23001,447.28,1.0,1.0,AVGO,447.26999,447.26999,7434881.0,3325399150.52119,0.04998999999997977
2024-12-16,10107,451.59,0.009659,23416294.0,7434881.0,451.70001,451.70999,1.0,1.0,AVGO,451.59,451.59,7434881.0,3357517910.79,0.009979999999984557
2024-12-17,10107,454.45999,0.006355,22590136.0,7434881.0,454.45999,454.67999,1.0,1.0,AVGO,454.45999,454.45999,7434881.0,3378855944.91119,0.21999999999997044
2024-12-18,10107,437.39001,-0.037561,24205593.0,7434881.0,437.35001,437.39999,1.0,1.0,AVGO,437.39001,437.39001,7434881.0,3251942674.9388103,0.04998000000000502
2024-12-19,10107,437.03,-0.000823,22817765.0,7434881.0,437.01001,437.09,1.0,1.0,AVGO,437.03,437.03,7434881.0,3249266043.43,0.07998999999995249
2024-12-20,10107,436.60001,-0.000984,64040182.0,7434881.0,436.97,437.04001,1.0,1.0,AVGO,436.60001,436.60001,7434881.0,3246069118.94881,0.07000999999996793
