date,permno,prc,ret,vol,shrout,bid,ask,ticker,market_cap,spread
2022-08-01,10107,278.01001,-0.009724,21489986.0,7457892.0,278.01001,278.01999,AVGO,2073368629.4989202,0.009979999999984557
2022-08-02,10107,274.82001,-0.011474,22724711.0,7457892.0,274.73999,274.82001,AVGO,2049577954.0189202,0.08002000000004728
2022-08-03,10107,282.47,0.027836,23479333.0,7457892.0,282.45999,282.47,AVGO,2106630753.2400002,0.010010000000022501
2022-08-04,10107,283.64999,0.004177,18083970.0,7457892.0,283.64999,283.66,AVGO,2115430991.22108,0.010010000000022501
2022-08-05,10107,282.91,-0.002609,16750235.0,7457892.0,282.85001,282.85999,AVGO,2109912225.7200003,0.009979999999984557
2022-08-08,10107,280.32001,-0.009155,18704871.0,7457892.0,280.34,280.38,AVGO,2090596360.0189202,0.040000000000020464
2022-08-09,10107,282.29999,0.007063,23372280.0,7457892.0,282.29001,282.31,AVGO,2105362837.0210798,0.019990000000007058
2022-08-10,10107,289.16,0.0243,24667967.0,7457892.0,289.13,289.14001,AVGO,2156524050.7200003,0.010010000000022501
2022-08-11,10107,287.01999,-0.007401,20040426.0,7457892.0,287.09,287.32999,AVGO,2140564087.26108,0.23999000000003434
2022-08-12,10107,291.91,0.017037,22594634.0,7457892.0,291.89999,291.91,AVGO,2177033253.7200003,0.010010000000022501
2022-08-15,10107,293.47,0.005344,18047996.0,7457892.0,293.51999,293.53,AVGO,2188667565.2400002,0.010009999999965657
2022-08-16,10107,292.70999,-0.00259,18079318.0,7457892.0,292.69,292.72,AVGO,2182999492.74108,0.03000000000002956
2022-08-17,10107,291.32001,-0.002631,18237500.0,7457892.0,291.37,291.41,AVGO,2172633172.0189204,0.040000000000020464
2022-08-18,10107,290.17001,-0.003948,17115250.0,7457892.0,290.22,290.26001,AVGO,2164056596.2189198,0.040009999999995216
2022-08-19,10107,286.14999,-0.013854,20547911.0,7457892.0,286.14999,286.16,AVGO,2134075721.22108,0.010010000000022501
2022-08-22,10107,277.75,-0.029355,25027194.0,7457892.0,277.79999,277.87,AVGO,2071429503.0,0.07001000000002477
2022-08-23,10107,276.44,-0.004716,17481487.0,7457892.0,276.42001,276.44,AVGO,2061659664.48,0.019990000000007058
2022-08-24,10107,275.79001,-0.002351,18108036.0,7457892.0,275.85999,275.97,AVGO,2056812109.25892,0.11001000000004524
2022-08-25,10107,278.85001,0.011095,16811891.0,7457892.0,278.97,279.01999,AVGO,2079633258.77892,0.04998999999997977
2022-08-26,10107,268.09,-0.038587,27521465.0,7457892.0,268.17001,268.26001,AVGO,1999386266.2799997,0.09000000000003183
2022-08-29,10107,265.23001,-0.010668,20303469.0,7457892.0,265.23001,265.31,AVGO,1978056769.73892,0.07999000000000933
2022-08-30,10107,262.97,-0.008521,22746858.0,7457892.0,262.95001,263.0,AVGO,1961201859.2400002,0.04998999999997977
2022-08-31,10107,261.47,-0.005704,24745835.0,7457892.0,261.44,261.45999,AVGO,1950015021.2400002,0.019990000000007058
2022-09-01,10107,260.39999,-0.004092,23218111.0,7457892.0,260.37,260.38,AVGO,1942035002.22108,0.009999999999990905
2022-09-02,10107,256.06,-0.016667,22828091.0,7457892.0,256.09,256.13,AVGO,1909667825.52,0.040000000000020464
2022-09-06,10107,253.25,-0.010974,21312251.0,7457892.0,253.3,253.31,AVGO,1888711149.0,0.009999999999990905
2022-09-07,10107,258.09,0.019112,24102569.0,7457892.0,258.04001,258.09,AVGO,1924807346.2799997,0.04998999999997977
2022-09-08,10107,258.51999,0.001666,20291286.0,7457892.0,258.53,258.56,AVGO,1928014165.26108,0.03000000000002956
2022-09-09,10107,264.45999,0.022977,22054608.0,7457892.0,264.42999,264.44,AVGO,1972314043.74108,0.010010000000022501
2022-09-12,10107,266.64999,0.008281,18744767.0,7457892.0,266.66,266.67999,AVGO,1988646827.22108,0.019989999999950214
2022-09-13,10107,251.99001,-0.054978,33276500.0,7457892.0,251.99001,252.0,AVGO,1879314279.65892,0.009989999999987731
2022-09-14,10107,252.22,0.000913,23840960.0,7457892.0,252.24001,252.25,AVGO,1881029520.24,0.009989999999987731
2022-09-15,10107,245.38,-0.027119,31475089.0,7457892.0,245.32001,245.33,AVGO,1830017538.96,0.009990000000016153
2022-09-16,10107,244.74001,-0.002608,39737534.0,7457892.0,244.73,244.75,AVGO,1825244562.65892,0.020000000000010232
2022-09-19,10107,244.52,-0.000899,26794442.0,7457892.0,244.57001,244.58,AVGO,1823603751.8400002,0.009990000000016153
2022-09-20,10107,242.45,-0.008466,26622984.0,7457892.0,242.45,242.47,AVGO,1808165915.3999999,0.020000000000010232
2022-09-21,10107,238.95,-0.014436,28585127.0,7457892.0,238.95,238.96001,AVGO,1782063293.3999999,0.010010000000022501
2022-09-22,10107,240.98,0.008496,30997848.0,7457892.0,240.78,240.8,AVGO,1797202814.1599998,0.020000000000010232
2022-09-23,10107,237.92,-0.012698,34163652.0,7457892.0,237.96001,237.97,AVGO,1774381664.6399999,0.009989999999987731
2022-09-26,10107,237.45,-0.001975,27688679.0,7457892.0,237.46001,237.52,AVGO,1770876455.3999999,0.0599899999999991
2022-09-27,10107,236.41,-0.00438,26974822.0,7457892.0,236.41,236.49001,AVGO,1763120247.72,0.08001000000001568
2022-09-28,10107,241.07001,0.019712,28972738.0,7457892.0,241.02,241.03,AVGO,1797874099.01892,0.009999999999990905
2022-09-29,10107,237.5,-0.014809,27439846.0,7457892.0,237.50999,237.53999,AVGO,1771249350.0,0.030000000000001137
2022-09-30,10107,232.89999,-0.019368,35526905.0,7457000.0,232.81,232.84,AVGO,1736735225.43,0.030000000000001137
2022-10-03,10107,240.74001,0.033663,28838055.0,7457000.0,240.66,240.67,AVGO,1795198254.5700002,0.009999999999990905
2022-10-04,10107,248.88,0.033812,34821766.0,7457000.0,248.89,248.89999,AVGO,1855898160.0,0.009990000000016153
2022-10-05,10107,249.2,0.001286,20361751.0,7457000.0,249.32001,249.33,AVGO,1858284400.0,0.009990000000016153
2022-10-06,10107,246.78999,-0.009671,20197482.0,7457000.0,246.78,246.87,AVGO,1840312955.4299998,0.09000000000000341
2022-10-07,10107,234.24001,-0.050853,37690239.0,7457000.0,234.25,234.36,AVGO,1746727754.5700002,0.11000000000001364
2022-10-10,10107,229.25,-0.021303,29714163.0,7457000.0,229.09,229.16,AVGO,1709517250.0,0.06999999999999318
2022-10-11,10107,225.41,-0.01675,30420004.0,7457000.0,225.39999,225.42,AVGO,1680882370.0,0.020009999999984984
2022-10-12,10107,225.75,0.001508,21865503.0,7456502.0,225.69,225.75,AVGO,1683305326.5,0.060000000000002274
2022-10-13,10107,234.24001,0.037608,42511075.0,7456502.0,234.23,234.24001,AVGO,1746611103.04502,0.010010000000022501
2022-10-14,10107,228.56,-0.024249,30123529.0,7456502.0,228.58,228.89999,AVGO,1704258097.1200001,0.31998999999999
2022-10-17,10107,237.53,0.039246,28109933.0,7456502.0,237.53,237.53999,AVGO,1771142920.06,0.009989999999987731
2022-10-18,10107,238.5,0.004084,26296138.0,7456502.0,238.53999,238.59,AVGO,1778375727.0,0.05001000000001454
2022-10-19,10107,236.48,-0.00847,20025731.0,7456502.0,236.50999,236.55,AVGO,1763313592.96,0.04001000000002364
2022-10-20,10107,236.14999,-0.001395,21785949.0,7454473.0,236.10001,236.12,AVGO,1760373724.40527,0.019990000000007058
2022-10-21,10107,242.12,0.025281,26275138.0,7454473.0,242.02,242.14,AVGO,1804877002.76,0.11999999999997613
2022-10-24,10107,247.25,0.021188,24882548.0,7454473.0,247.31,247.32001,AVGO,1843118449.25,0.01000999999999408
2022-10-25,10107,250.66,0.013792,34713401.0,7454473.0,250.67,250.91,AVGO,1868538202.18,0.2400000000000091
2022-10-26,10107,231.32001,-0.077156,82523616.0,7454473.0,231.2,231.32001,AVGO,1724368768.90473,0.12001000000000772
2022-10-27,10107,226.75,-0.019756,40359252.0,7454473.0,226.82001,226.84,AVGO,1690301752.75,0.019990000000007058
2022-10-28,10107,235.87,0.040221,40574166.0,7454473.0,235.75,235.78999,AVGO,1758286546.51,0.03998999999998887
2022-10-31,10107,232.13,-0.015856,28304565.0,7454473.0,232.12,232.13,AVGO,1730406817.49,0.009999999999990905
2022-11-01,10107,228.17,-0.017059,30525099.0,7454473.0,228.14,228.17,AVGO,1700887104.4099998,0.030000000000001137
2022-11-02,10107,220.10001,-0.035368,38358550.0,7454473.0,220.03999,220.12,AVGO,1640729581.84473,0.08001000000001568
2022-11-03,10107,214.25,-0.026579,36732830.0,7454473.0,214.24001,214.25,AVGO,1597120840.25,0.009989999999987731
2022-11-04,10107,221.39,0.033326,36712344.0,7454473.0,221.45,221.55,AVGO,1650345777.4699998,0.10000000000002274
2022-11-07,10107,227.87,0.02927,33462164.0,7454473.0,227.92,227.96001,AVGO,1698650762.51,0.04001000000002364
2022-11-08,10107,228.87,0.004388,28165860.0,7454473.0,228.87,228.89,AVGO,1706105235.51,0.01999999999998181
2022-11-09,10107,224.50999,-0.01905,27814285.0,7454473.0,224.50999,224.52,AVGO,1673603658.6852698,0.010010000000022501
2022-11-10,10107,242.98,0.082268,46213524.0,7454473.0,242.92,242.94,AVGO,1811287849.54,0.020000000000010232
2022-11-11,10107,247.11,0.016997,34570086.0,7454473.0,247.09,247.2,AVGO,1842074823.0300002,0.10999999999998522
2022-11-14,10107,241.55,-0.0225,31081333.0,7454473.0,241.56,241.61,AVGO,1800627953.15,0.05000000000001137
2022-11-15,10107,241.97,0.001739,31357854.0,7454473.0,242.03,242.09,AVGO,1803758831.81,0.060000000000002274
2022-11-16,10107,241.73,0.001818,24048684.0,7454473.0,241.73,241.82001,AVGO,1801969758.29,0.09001000000000658
2022-11-17,10107,241.67999,-0.000207,23089950.0,7454473.0,241.7,241.77,AVGO,1801596960.09527,0.0700000000000216
2022-11-18,10107,241.22,-0.001903,27575903.0,7454473.0,241.23,241.32001,AVGO,1798167977.06,0.09001000000000658
2022-11-21,10107,242.05,0.003441,26368205.0,7454473.0,242.05,242.13,AVGO,1804355189.65,0.07999999999998408
2022-11-22,10107,245.03,0.012312,19618821.0,7454473.0,245.03999,245.08,AVGO,1826569519.19,0.04001000000002364
2022-11-23,10107,247.58,0.010407,19477162.0,7454473.0,247.62,247.75999,AVGO,1845578425.3400002,0.13998999999998318
2022-11-25,10107,247.49001,-0.000364,9191065.0,7454473.0,247.57001,247.67,AVGO,1844907597.3147302,0.09998999999999114
2022-11-28,10107,241.75999,-0.023153,24778937.0,7454473.0,241.72,241.77,AVGO,1802193317.9352698,0.05000000000001137
2022-11-29,10107,240.33,-0.005915,17932282.0,7454473.0,240.27,240.28999,AVGO,1791533496.0900002,0.019989999999978636
2022-11-30,10107,255.14,0.061624,47454704.0,7454473.0,255.03,255.16,AVGO,1901934241.2199998,0.12999999999999545
2022-12-01,10107,254.69,-0.001764,25994808.0,7454473.0,254.69,254.72,AVGO,1898579728.37,0.030000000000001137
2022-12-02,10107,255.02,0.001296,21492217.0,7454473.0,255.02,255.03,AVGO,1901039704.46,0.009999999999990905
2022-12-05,10107,250.2,-0.018901,23410574.0,7454473.0,250.19,250.21001,AVGO,1865109144.6,0.020010000000013406
2022-12-06,10107,245.12,-0.020304,22408779.0,7454473.0,245.07001,245.09,AVGO,1827240421.76,0.019990000000007058
2022-12-07,10107,244.37,-0.00306,20432120.0,7454473.0,244.3,244.31,AVGO,1821649567.01,0.009999999999990905
2022-12-08,10107,247.39999,0.012399,22559773.0,7454473.0,247.39999,247.41,AVGO,1844236545.65527,0.01000999999999408
2022-12-09,10107,245.42,-0.008003,20589371.0,7454473.0,245.42,245.45,AVGO,1829476763.6599998,0.030000000000001137
2022-12-12,10107,252.50999,0.028889,30627413.0,7454473.0,252.50999,252.52,AVGO,1882328902.6852698,0.010010000000022501
2022-12-13,10107,256.92001,0.017465,42134655.0,7454473.0,256.92001,256.95001,AVGO,1915203277.70473,0.03000000000002956
2022-12-14,10107,257.22,0.001168,35295594.0,7454473.0,257.19,257.22,AVGO,1917439545.0600002,0.03000000000002956
2022-12-15,10107,249.00999,-0.031918,35513851.0,7454473.0,249.00999,249.06,AVGO,1856238247.1852698,0.05001000000001454
2022-12-16,10107,244.69,-0.017349,94651273.0,7454473.0,243.84,244.05,AVGO,1824034998.37,0.21000000000000796
2022-12-19,10107,240.45,-0.017328,29634558.0,7454473.0,240.45,240.48,AVGO,1792428032.85,0.030000000000001137
2022-12-20,10107,241.8,0.005615,25126887.0,7454473.0,241.82001,241.86,AVGO,1802491571.4,0.03999000000001729
2022-12-21,10107,244.42999,0.010877,23639790.0,7454473.0,244.42999,244.5,AVGO,1822096760.84527,0.07000999999999635
2022-12-22,10107,238.19,-0.025529,28616381.0,7454473.0,238.23,238.28999,AVGO,1775580923.87,0.0599899999999991
2022-12-23,10107,238.73,0.002267,21287448.0,7454473.0,238.73,238.77,AVGO,1779606339.29,0.040000000000020464
2022-12-27,10107,236.96001,-0.007414,16666893.0,7454473.0,236.96001,237.0,AVGO,1766411996.62473,0.03998999999998887
2022-12-28,10107,234.53,-0.010255,17447853.0,7454473.0,234.49001,234.5,AVGO,1748297552.69,0.009989999999987731
2022-12-29,10107,241.00999,0.02763,19727159.0,7454473.0,240.96001,241.00999,AVGO,1796602463.1852698,0.0499799999999766
2022-12-30,10107,239.82001,-0.004938,21924379.0,7447000.0,239.82001,239.83,AVGO,1785939614.47,0.009990000000016153
2023-01-03,10107,239.58,-0.001001,25723760.0,7447000.0,239.57001,239.59,AVGO,1784152260.0,0.019990000000007058
2023-01-04,10107,229.10001,-0.043743,50564994.0,7447000.0,229.10001,229.13,AVGO,1706107774.47,0.029989999999997963
2023-01-05,10107,222.31,-0.029638,39541865.0,7447000.0,222.25,222.28,AVGO,1655542570.0,0.030000000000001137
2023-01-06,10107,224.92999,0.011785,43569634.0,7447000.0,224.84,224.87,AVGO,1675053635.53,0.030000000000001137
2023-01-09,10107,227.12,0.009736,27334038.0,7447000.0,227.14,227.16,AVGO,1691362640.0,0.020000000000010232
2023-01-10,10107,228.85001,0.007617,27007110.0,7447000.0,228.86,228.88,AVGO,1704246024.47,0.01999999999998181
2023-01-11,10107,235.77,0.030238,28626526.0,7447000.0,235.78999,235.83,AVGO,1755779190.0,0.04001000000002364
2023-01-12,10107,238.50999,0.011622,27217153.0,7447000.0,238.46001,238.47,AVGO,1776183895.53,0.009989999999987731
2023-01-13,10107,239.23,0.003019,21306236.0,7447000.0,239.11,239.19,AVGO,1781545810.0,0.07999999999998408
2023-01-17,10107,240.35001,0.004682,29798924.0,7447000.0,240.34,240.35001,AVGO,1789886524.47,0.01000999999999408
2023-01-18,10107,235.81,-0.018889,30101214.0,7447000.0,235.8,235.81,AVGO,1756077070.0,0.009999999999990905
2023-01-19,10107,231.92999,-0.016454,28605038.0,7443804.0,231.96001,232.05,AVGO,1726441387.28196,0.08999000000000024
2023-01-20,10107,240.22,0.035744,35344239.0,7443804.0,240.14999,240.16,AVGO,1788150596.8799999,0.01000999999999408
2023-01-23,10107,242.58,0.009824,31884543.0,7443804.0,242.49001,242.50999,AVGO,1805717974.3200002,0.019979999999975462
2023-01-24,10107,242.03999,-0.002226,40129127.0,7443804.0,242.03999,242.22,AVGO,1801698245.7219598,0.18001000000001
2023-01-25,10107,240.61,-0.005908,66375667.0,7443804.0,240.55,240.63,AVGO,1791053680.44,0.07999999999998408
2023-01-26,10107,248.0,0.030714,33395283.0,7443804.0,247.99001,248.03999,AVGO,1846063392.0,0.0499799999999766
2023-01-27,10107,248.16,0.000645,26448757.0,7443804.0,248.14,248.16,AVGO,1847254400.6399999,0.020000000000010232
2023-01-30,10107,242.71001,-0.021962,25838168.0,7443804.0,242.74001,242.78,AVGO,1806685743.2780402,0.03998999999998887
2023-01-31,10107,247.81,0.021013,26491956.0,7443804.0,247.82001,247.86,AVGO,1844649069.24,0.03999000000001729
2023-02-01,10107,252.75,0.019935,31216676.0,7443804.0,252.75,252.78999,AVGO,1881421461.0,0.03998999999998887
2023-02-02,10107,264.60001,0.046884,39883410.0,7443804.0,264.60001,264.60999,AVGO,1969630612.8380399,0.009979999999984557
2023-02-03,10107,258.35001,-0.023621,29027496.0,7443804.0,258.32999,258.34,AVGO,1923106837.8380399,0.010009999999965657
2023-02-06,10107,256.76999,-0.006116,22480540.0,7443804.0,256.75,256.81,AVGO,1911345478.6419601,0.060000000000002274
2023-02-07,10107,267.56,0.042022,50745924.0,7443804.0,267.56,267.59,AVGO,1991664198.24,0.029999999999972715
2023-02-08,10107,266.73001,-0.003102,54571856.0,7443804.0,266.66,266.76001,AVGO,1985485915.3580399,0.10000999999999749
2023-02-09,10107,263.62,-0.01166,42507508.0,7443804.0,263.64999,263.76001,AVGO,1962335610.48,0.11002000000001999
2023-02-10,10107,263.10001,-0.001972,25782621.0,7443804.0,263.10001,263.10999,AVGO,1958464906.8380399,0.009979999999984557
2023-02-13,10107,271.32001,0.031243,44561649.0,7443804.0,271.31,271.32001,AVGO,2019652975.7180402,0.010010000000022501
2023-02-14,10107,272.17001,0.003133,36992177.0,7443804.0,272.0,272.04001,AVGO,2025980209.1180398,0.040009999999995216
2023-02-15,10107,269.32001,-0.007973,28926206.0,7443804.0,269.32001,269.32999,AVGO,2004765367.7180402,0.009979999999984557
2023-02-16,10107,262.14999,-0.026623,29552122.0,7443804.0,262.13,262.20001,AVGO,1951393144.1619601,0.07001000000002477
2023-02-17,10107,258.06,-0.015602,29970269.0,7443804.0,258.06,258.10001,AVGO,1920948060.24,0.040009999999995216
2023-02-21,10107,252.67,-0.020887,28414023.0,7443804.0,252.66,252.71001,AVGO,1880825956.6799998,0.05001000000001454
2023-02-22,10107,251.50999,-0.004591,22469197.0,7443804.0,251.59,251.60001,AVGO,1872191069.60196,0.01000999999999408
2023-02-23,10107,254.77,0.012962,29178106.0,7443804.0,254.75999,254.83,AVGO,1896457945.0800002,0.07001000000002477
2023-02-24,10107,249.22,-0.021784,24959089.0,7443804.0,249.21001,249.25999,AVGO,1855144832.8799999,0.0499799999999766
2023-02-27,10107,250.16,0.003772,21154783.0,7443804.0,250.2,250.21001,AVGO,1862142008.6399999,0.010010000000022501
2023-02-28,10107,249.42,-0.002958,22453233.0,7443804.0,249.39,249.41,AVGO,1856633593.6799998,0.020000000000010232
2023-03-01,10107,246.27,-0.012629,27519487.0,7443804.0,246.39,246.39999,AVGO,1833185611.0800002,0.009990000000016153
2023-03-02,10107,251.11,0.019653,24789110.0,7443804.0,251.09,251.12,AVGO,1869213622.44,0.030000000000001137
2023-03-03,10107,255.28999,0.016646,30722456.0,7443804.0,255.32001,255.37,AVGO,1900328648.7219598,0.049990000000008195
2023-03-06,10107,256.87,0.006189,24074211.0,7443804.0,256.89999,256.95001,AVGO,1912089933.48,0.05002000000001772
2023-03-07,10107,254.14999,-0.010589,21418974.0,7443804.0,254.14999,254.2,AVGO,1891842712.1619601,0.05000999999998612
2023-03-08,10107,253.7,-0.001771,17319888.0,7443804.0,253.74001,253.77,AVGO,1888493074.8,0.029989999999997963
2023-03-09,10107,252.32001,-0.005439,26628620.0,7443804.0,252.27,252.31,AVGO,1878220699.71804,0.03999999999999204
2023-03-10,10107,248.59,-0.014783,28296808.0,7443804.0,248.59,248.60001,AVGO,1850455236.3600001,0.01000999999999408
2023-03-13,10107,253.92,0.021441,33282280.0,7443804.0,253.91,253.92,AVGO,1890130711.6799998,0.009999999999990905
2023-03-14,10107,260.79001,0.027056,33571146.0,7443804.0,260.79001,260.84,AVGO,1941269719.5980399,0.04998999999997977
2023-03-15,10107,265.44,0.01783,45925327.0,7443804.0,265.48001,265.53,AVGO,1975883333.76,0.04998999999997977
2023-03-16,10107,276.20001,0.040537,54648523.0,7443804.0,276.20001,276.23999,AVGO,2055978739.2380402,0.03997999999995727
2023-03-17,10107,279.42999,0.011694,69418106.0,7443804.0,279.41,279.44,AVGO,2080022077.2819598,0.029999999999972715
2023-03-20,10107,272.23001,-0.025767,43948109.0,7443804.0,272.20001,272.23999,AVGO,2026426837.3580399,0.03997999999995727
2023-03-21,10107,273.78,0.005694,34495006.0,7443804.0,273.78,273.84,AVGO,2037964659.12,0.060000000000002274
2023-03-22,10107,272.29001,-0.005442,34785567.0,7443804.0,272.26001,272.29001,AVGO,2026873465.5980399,0.029999999999972715
2023-03-23,10107,277.66,0.019722,36571944.0,7443804.0,277.57999,277.62,AVGO,2066846618.64,0.040009999999995216
2023-03-24,10107,280.57001,0.010481,28153749.0,7443804.0,280.57001,280.57999,AVGO,2088508162.7180402,0.009979999999984557
2023-03-27,10107,276.38,-0.014934,26798592.0,7443804.0,276.39001,276.44,AVGO,2057318549.52,0.04998999999997977
2023-03-28,10107,275.23001,-0.004161,21834125.0,7443804.0,275.23001,275.26001,AVGO,2048758249.3580399,0.03000000000002956
2023-03-29,10107,280.51001,0.019184,25024137.0,7443804.0,280.51999,280.54001,AVGO,2088061534.4780402,0.02001999999998816
2023-03-30,10107,284.04999,0.01262,25030639.0,7443804.0,284.07001,284.09,AVGO,2114412451.7619598,0.019989999999950214
2023-03-31,10107,288.29999,0.014962,32670546.0,7437000.0,288.22,288.26001,AVGO,2144087025.6299999,0.040009999999995216
2023-04-03,10107,287.23001,-0.003711,24847570.0,7437000.0,287.13,287.14001,AVGO,2136129584.37,0.010010000000022501
2023-04-04,10107,287.17999,-0.000174,25792601.0,7437000.0,287.23999,287.25,AVGO,2135757585.6299999,0.010010000000022501
2023-04-05,10107,284.34,-0.009889,22037552.0,7437000.0,284.32999,284.38,AVGO,2114636579.9999998,0.05000999999998612
2023-04-06,10107,291.60001,0.025533,29687952.0,7437000.0,291.54999,291.57001,AVGO,2168629274.37,0.020020000000045002
2023-04-10,10107,289.39001,-0.007579,23076459.0,7437000.0,289.38,289.39001,AVGO,2152193504.3700004,0.010010000000022501
2023-04-11,10107,282.82999,-0.022669,27225165.0,7437000.0,282.87,282.91,AVGO,2103406635.63,0.040000000000020464
2023-04-12,10107,283.48999,0.002334,27345181.0,7437000.0,283.57999,283.60999,AVGO,2108315055.6299999,0.029999999999972715
2023-04-13,10107,289.84,0.022399,24169889.0,7437000.0,289.82001,289.85999,AVGO,2155540080.0,0.03997999999995727
2023-04-14,10107,286.14001,-0.012766,20946853.0,7437000.0,286.10999,286.14001,AVGO,2128023254.3700001,0.030020000000035907
2023-04-17,10107,288.79999,0.009296,23851152.0,7437000.0,288.79001,288.79999,AVGO,2147805525.6299996,0.009979999999984557
2023-04-18,10107,288.37,-0.001489,20140439.0,7437000.0,288.26999,288.28,AVGO,2144607690.0,0.010009999999965657
2023-04-19,10107,288.45001,0.000277,17124613.0,7437000.0,288.41,288.44,AVGO,2145202724.3700001,0.029999999999972715
2023-04-20,10107,286.10999,-0.008112,23210702.0,7435488.0,286.12,286.16,AVGO,2127367397.32512,0.040000000000020464
2023-04-21,10107,285.76001,-0.001223,21643658.0,7435488.0,285.79001,285.79999,AVGO,2124765125.2348802,0.009979999999984557
2023-04-24,10107,281.76999,-0.013963,26584282.0,7435488.0,281.85999,281.87,AVGO,2095097379.4051201,0.010010000000022501
2023-04-25,10107,275.42001,-0.022536,45674375.0,7435488.0,275.54999,275.57001,AVGO,2047882179.31488,0.020020000000045002
2023-04-26,10107,295.37,0.072435,64559458.0,7435488.0,295.29001,295.35001,AVGO,2196220090.56,0.060000000000002274
2023-04-27,10107,304.82999,0.032028,46351819.0,7435488.0,304.67999,304.73001,AVGO,2266559732.68512,0.05002000000001772
2023-04-28,10107,307.26001,0.007972,36390153.0,7435488.0,307.32001,307.32999,AVGO,2284628117.23488,0.009979999999984557
2023-05-01,10107,305.56,-0.005533,21264708.0,7435488.0,305.51999,305.54001,AVGO,2271987713.28,0.02001999999998816
2023-05-02,10107,305.41,-0.000491,26368829.0,7435488.0,305.41,305.45001,AVGO,2270872390.0800004,0.040009999999995216
2023-05-03,10107,304.39999,-0.003307,22316656.0,7435488.0,304.39001,304.42001,AVGO,2263362472.84512,0.029999999999972715
2023-05-04,10107,305.41,0.003318,22490758.0,7435488.0,305.51999,305.57001,AVGO,2270872390.0800004,0.05002000000001772
2023-05-05,10107,310.64999,0.017157,28132011.0,7435488.0,310.62,310.67001,AVGO,2309834272.84512,0.05000999999998612
2023-05-08,10107,308.64999,-0.006438,21277364.0,7435488.0,308.63,308.66,AVGO,2294963296.84512,0.03000000000002956
2023-05-09,10107,307.0,-0.005346,21310485.0,7435488.0,306.94,306.95001,AVGO,2282694816.0,0.010010000000022501
2023-05-10,10107,312.31,0.017296,30170317.0,7435488.0,312.31,312.32999,AVGO,2322177257.28,0.019990000000007058
2023-05-11,10107,310.10999,-0.007044,31622280.0,7435488.0,310.03,310.07999,AVGO,2305819109.32512,0.049990000000036616
2023-05-12,10107,308.97,-0.003676,19747525.0,7435488.0,309.0,309.01999,AVGO,2297342727.36,0.019990000000007058
2023-05-15,10107,309.45999,0.001586,16304867.0,7435488.0,309.48001,309.51999,AVGO,2300986042.12512,0.039980000000014115
2023-05-16,10107,311.73999,0.007368,25792768.0,7435488.0,311.76001,311.76999,AVGO,2317938954.76512,0.009979999999984557
2023-05-17,10107,314.0,0.009431,24275344.0,7435488.0,313.98999,314.01999,AVGO,2334743232.0,0.03000000000002956
2023-05-18,10107,318.51999,0.014395,27213404.0,7435488.0,318.56,318.57001,AVGO,2368351563.40512,0.010010000000022501
2023-05-19,10107,318.34,-0.000565,27524296.0,7435488.0,318.38,318.39001,AVGO,2367013249.9199996,0.010010000000022501
2023-05-22,10107,321.17999,0.008921,24096272.0,7435488.0,321.22,321.26001,AVGO,2388129961.48512,0.040009999999995216
2023-05-23,10107,315.26001,-0.018432,30788049.0,7435488.0,315.26001,315.29001,AVGO,2344112021.23488,0.029999999999972715
2023-05-24,10107,313.85001,-0.004473,23359428.0,7435488.0,313.85001,313.87,AVGO,2333627983.15488,0.019990000000007058
2023-05-25,10107,325.92001,0.038458,43211134.0,7435488.0,325.95999,325.97,AVGO,2423374323.31488,0.010010000000022501
2023-05-26,10107,332.89001,0.021386,36666799.0,7435488.0,332.85999,332.87,AVGO,2475199674.67488,0.010010000000022501
2023-05-30,10107,331.20999,-0.005047,29417058.0,7435488.0,331.20999,331.25,AVGO,2462707906.12512,0.040009999999995216
2023-05-31,10107,328.39001,-0.008514,45855604.0,7435488.0,328.70001,328.79001,AVGO,2441739978.67488,0.08999999999997499
2023-06-01,10107,332.57999,0.012759,26741060.0,7435488.0,332.63,332.64001,AVGO,2472894524.68512,0.010010000000022501
2023-06-02,10107,335.39999,0.008479,25825764.0,7435488.0,335.32999,335.51999,AVGO,2493862600.84512,0.18999999999999773
2023-06-05,10107,335.94,0.00161,21262839.0,7435488.0,335.94,335.95999,AVGO,2497877838.72,0.019990000000007058
2023-06-06,10107,333.67999,-0.006727,20367315.0,7435488.0,333.64999,333.66,AVGO,2481073561.48512,0.010010000000022501
2023-06-07,10107,323.38,-0.030868,40688618.0,7435488.0,323.42999,323.45999,AVGO,2404488109.44,0.03000000000002956
2023-06-08,10107,325.26001,0.005814,23248974.0,7435488.0,325.22,325.23999,AVGO,2418466901.23488,0.019989999999950214
2023-06-09,10107,326.79001,0.004704,22475645.0,7435488.0,326.81,326.87,AVGO,2429843197.87488,0.060000000000002274
2023-06-12,10107,331.85001,0.015484,24256527.0,7435488.0,331.89001,331.91,AVGO,2467466767.15488,0.019990000000007058
2023-06-13,10107,334.29001,0.007353,22897823.0,7435488.0,334.32001,334.32999,AVGO,2485609357.87488,0.009979999999984557
2023-06-14,10107,337.34,0.009124,25989870.0,7435488.0,337.34,337.35001,AVGO,2508287521.9199996,0.010010000000022501
2023-06-15,10107,348.10001,0.031897,39022948.0,7435488.0,348.13,348.17999,AVGO,2588293447.15488,0.04998999999997977
